state;date;one_shot_daily;two_shot_daily;three_shot_daily
Distrito Federal;2021-11-26;1179;10001;0
Distrito Federal;2021-11-27;562;3140;0
Distrito Federal;2021-11-28;70;508;0
Distrito Federal;2021-11-29;1245;10140;0
Distrito Federal;2021-11-30;53;451;0
Distrito Federal;2021-12-01;1518;11411;0
Distrito Federal;2021-12-02;1251;10020;0
Distrito Federal;2021-12-03;1142;9778;0
Distrito Federal;2021-12-04;150;1191;0
Distrito Federal;2021-12-05;48;497;0
Distrito Federal;2021-12-06;1270;9249;0
Distrito Federal;2021-12-07;1409;9478;0
Distrito Federal;2021-12-08;1307;10185;0
Distrito Federal;2021-12-09;1139;10510;0
Distrito Federal;2021-12-10;963;7932;0
Distrito Federal;2021-12-11;89;832;0
Distrito Federal;2021-12-12;181;935;0
Distrito Federal;2021-12-13;1062;7708;0
Distrito Federal;2021-12-14;1066;8680;0
Distrito Federal;2021-12-15;867;6047;0
Distrito Federal;2021-12-16;778;6061;1
Distrito Federal;2021-12-17;723;5391;0
Distrito Federal;2021-12-18;196;816;0
Distrito Federal;2021-12-19;27;190;0
Distrito Federal;2021-12-20;787;5394;0
Distrito Federal;2021-12-21;612;4991;0
Distrito Federal;2021-12-22;559;4509;0
Distrito Federal;2021-12-23;481;3630;0
Distrito Federal;2021-12-24;112;741;0
Distrito Federal;2021-12-25;1;0;0
Distrito Federal;2021-12-26;1;5;0
Distrito Federal;2021-12-27;636;4051;0
Distrito Federal;2021-12-28;723;4658;0
Distrito Federal;2021-12-29;675;4010;0
Distrito Federal;2021-12-30;461;2858;2
Distrito Federal;2021-12-31;126;701;0
Espírito Santo;2021-01-01;4;3;0
Espírito Santo;2021-01-02;0;3;0
Espírito Santo;2021-01-03;2;3;0
Espírito Santo;2021-01-04;3;4;0
Espírito Santo;2021-01-05;5;8;0
Espírito Santo;2021-01-06;3;1;0
Espírito Santo;2021-01-07;1;5;0
Espírito Santo;2021-01-08;3;0;0
Espírito Santo;2021-01-09;0;4;0
Espírito Santo;2021-01-10;1;6;0
Espírito Santo;2021-01-11;4;6;0
Espírito Santo;2021-01-12;4;2;0
Espírito Santo;2021-01-13;1;1;0
Espírito Santo;2021-01-14;1;0;0
Espírito Santo;2021-01-15;2;2;0
Espírito Santo;2021-01-16;1;1;0
Espírito Santo;2021-01-17;4;4;0
Espírito Santo;2021-01-18;68;2;0
Espírito Santo;2021-01-19;630;8;0
Espírito Santo;2021-01-20;5774;10;0
Espírito Santo;2021-01-21;6858;12;0
Espírito Santo;2021-01-22;5194;16;0
Espírito Santo;2021-01-23;1873;8;0
Espírito Santo;2021-01-24;622;2;0
Espírito Santo;2021-01-25;4409;6;0
Espírito Santo;2021-01-26;8255;27;0
Espírito Santo;2021-01-27;9392;8;0
Espírito Santo;2021-01-28;8135;5;0
Espírito Santo;2021-01-29;6819;6;0
Espírito Santo;2021-01-30;23;2;0
Espírito Santo;2021-01-31;24;1;0
Espírito Santo;2021-02-01;4609;13;0
Espírito Santo;2021-02-02;4825;9;0
Espírito Santo;2021-02-03;4189;19;0
Espírito Santo;2021-02-04;4366;3;0
Espírito Santo;2021-02-05;5688;12;0
Espírito Santo;2021-02-06;1267;2;0
Espírito Santo;2021-02-07;660;3;0
Espírito Santo;2021-02-08;3421;5;0
Espírito Santo;2021-02-09;4851;10;0
Espírito Santo;2021-02-10;5319;92;0
Espírito Santo;2021-02-11;4178;43;0
Espírito Santo;2021-02-12;3731;205;0
Espírito Santo;2021-02-13;1194;25;0
Espírito Santo;2021-02-14;9;11;0
Espírito Santo;2021-02-15;342;20;0
Espírito Santo;2021-02-16;533;8;0
Espírito Santo;2021-02-17;1709;930;0
Espírito Santo;2021-02-18;2422;6861;0
Espírito Santo;2021-02-19;3361;7219;0
Espírito Santo;2021-02-20;1669;440;0
Espírito Santo;2021-02-21;98;21;1
Espírito Santo;2021-02-22;2931;5002;0
Espírito Santo;2021-02-23;4243;4295;0
Espírito Santo;2021-02-24;4607;4052;0
Espírito Santo;2021-02-25;3419;3572;0
Espírito Santo;2021-02-26;4738;2853;0
Espírito Santo;2021-02-27;2744;163;0
Espírito Santo;2021-02-28;135;23;0
Espírito Santo;2021-03-01;4152;2317;0
Espírito Santo;2021-03-02;7202;3384;0
Espírito Santo;2021-03-03;9035;3235;0
Espírito Santo;2021-03-04;5886;2461;0
Espírito Santo;2021-03-05;5721;2291;0
Espírito Santo;2021-03-06;2479;1673;0
Espírito Santo;2021-03-07;8;6;0
Espírito Santo;2021-03-08;3634;2571;0
Espírito Santo;2021-03-09;2955;3263;0
Espírito Santo;2021-03-10;3238;3344;0
Espírito Santo;2021-03-11;3717;3044;0
Espírito Santo;2021-03-12;4130;3162;0
Espírito Santo;2021-03-13;6963;315;0
Espírito Santo;2021-03-14;16;3;0
Espírito Santo;2021-03-15;4293;1542;0
Espírito Santo;2021-03-16;5375;1529;0
Espírito Santo;2021-03-17;4650;1958;0
Espírito Santo;2021-03-18;4581;1691;0
Espírito Santo;2021-03-19;9784;2594;0
Espírito Santo;2021-03-20;11209;1201;0
Espírito Santo;2021-03-21;171;12;0
Espírito Santo;2021-03-22;4374;2519;0
Espírito Santo;2021-03-23;10104;3846;0
Espírito Santo;2021-03-24;18820;4079;0
Espírito Santo;2021-03-25;23868;3099;0
Espírito Santo;2021-03-26;19866;2858;0
Espírito Santo;2021-03-27;25465;744;0
Espírito Santo;2021-03-28;2823;214;0
Espírito Santo;2021-03-29;11554;2448;0
Espírito Santo;2021-03-30;24779;2582;0
Espírito Santo;2021-03-31;27056;2869;0
Espírito Santo;2021-04-01;12950;1296;0
Espírito Santo;2021-04-02;4804;147;0
Espírito Santo;2021-04-03;22816;422;0
Espírito Santo;2021-04-04;1971;51;0
Espírito Santo;2021-04-05;12558;3639;0
Espírito Santo;2021-04-06;18299;3804;0
Espírito Santo;2021-04-07;14388;3167;0
Espírito Santo;2021-04-08;10699;4359;0
Espírito Santo;2021-04-09;12990;4620;0
Espírito Santo;2021-04-10;35992;1821;0
Espírito Santo;2021-04-11;87;35;0
Espírito Santo;2021-04-12;7097;1089;0
Espírito Santo;2021-04-13;11134;6190;0
Espírito Santo;2021-04-14;12652;5421;0
Espírito Santo;2021-04-15;10235;6566;0
Espírito Santo;2021-04-16;9566;9051;0
Espírito Santo;2021-04-17;23520;9607;0
Espírito Santo;2021-04-18;2365;212;0
Espírito Santo;2021-04-19;10286;8340;0
Espírito Santo;2021-04-20;12819;14201;0
Espírito Santo;2021-04-21;3798;6523;0
Espírito Santo;2021-04-22;8753;18337;0
Espírito Santo;2021-04-23;7830;13840;0
Espírito Santo;2021-04-24;5668;7136;0
Espírito Santo;2021-04-25;181;368;0
Espírito Santo;2021-04-26;5609;10193;0
Espírito Santo;2021-04-27;7563;8402;0
Espírito Santo;2021-04-28;5092;6218;0
Espírito Santo;2021-04-29;4818;4927;0
Espírito Santo;2021-04-30;3687;4440;0
Espírito Santo;2021-05-01;2621;1578;0
Espírito Santo;2021-05-02;110;38;0
Espírito Santo;2021-05-03;5089;3437;0
Espírito Santo;2021-05-04;7314;2932;0
Espírito Santo;2021-05-05;8468;4263;0
Espírito Santo;2021-05-06;12271;2506;0
Espírito Santo;2021-05-07;13343;3769;0
Espírito Santo;2021-05-08;15249;1077;0
Espírito Santo;2021-05-09;91;133;0
Espírito Santo;2021-05-10;13765;1664;0
Espírito Santo;2021-05-11;16991;5981;0
Espírito Santo;2021-05-12;18142;5755;0
Espírito Santo;2021-05-13;19317;3772;0
Espírito Santo;2021-05-14;18425;4132;0
Espírito Santo;2021-05-15;12421;7753;0
Espírito Santo;2021-05-16;158;147;0
Espírito Santo;2021-05-17;14620;4791;0
Espírito Santo;2021-05-18;15766;15154;0
Espírito Santo;2021-05-19;18027;16162;0
Espírito Santo;2021-05-20;18726;20991;0
Espírito Santo;2021-05-21;18968;20410;0
Espírito Santo;2021-05-22;8726;20998;0
Espírito Santo;2021-05-23;100;3813;0
Espírito Santo;2021-05-24;10725;8470;0
Espírito Santo;2021-05-25;13927;6994;0
Espírito Santo;2021-05-26;13549;8707;0
Espírito Santo;2021-05-27;19175;6526;0
Espírito Santo;2021-05-28;17313;5483;0
Espírito Santo;2021-05-29;12502;3853;0
Espírito Santo;2021-05-30;668;736;0
Espírito Santo;2021-05-31;13225;2939;0
Espírito Santo;2021-06-01;17787;4295;0
Espírito Santo;2021-06-02;26282;5418;0
Espírito Santo;2021-06-03;28446;2858;0
Espírito Santo;2021-06-04;24399;3140;0
Espírito Santo;2021-06-05;15021;966;0
Espírito Santo;2021-06-06;293;23;0
Espírito Santo;2021-06-07;17979;2451;0
Espírito Santo;2021-06-08;23678;2528;0
Espírito Santo;2021-06-09;26722;1612;0
Espírito Santo;2021-06-10;24681;1732;0
Espírito Santo;2021-06-11;26573;1373;0
Espírito Santo;2021-06-12;32204;1272;0
Espírito Santo;2021-06-13;12530;50;0
Espírito Santo;2021-06-14;20548;1126;0
Espírito Santo;2021-06-15;24251;1228;0
Espírito Santo;2021-06-16;21824;1131;0
Espírito Santo;2021-06-17;23303;1093;0
Espírito Santo;2021-06-18;17970;1322;0
Espírito Santo;2021-06-19;32563;6162;0
Espírito Santo;2021-06-20;4722;464;0
Espírito Santo;2021-06-21;11667;5739;0
Espírito Santo;2021-06-22;18270;7754;0
Espírito Santo;2021-06-23;18946;6120;0
Espírito Santo;2021-06-24;28822;7558;0
Espírito Santo;2021-06-25;20388;3893;0
Espírito Santo;2021-06-26;28882;15313;0
Espírito Santo;2021-06-27;72;261;0
Espírito Santo;2021-06-28;15539;8064;0
Espírito Santo;2021-06-29;22624;8578;0
Espírito Santo;2021-06-30;21407;8584;0
Espírito Santo;2021-07-01;17176;6585;0
Espírito Santo;2021-07-02;24305;5278;0
Espírito Santo;2021-07-03;46624;1975;0
Espírito Santo;2021-07-04;1703;128;0
Espírito Santo;2021-07-05;17350;8876;0
Espírito Santo;2021-07-06;42800;5228;0
Espírito Santo;2021-07-07;40082;5134;0
Espírito Santo;2021-07-08;22771;7362;0
Espírito Santo;2021-07-09;20090;9683;0
Espírito Santo;2021-07-10;39517;2890;0
Espírito Santo;2021-07-11;1768;46;0
Espírito Santo;2021-07-12;11538;5509;0
Espírito Santo;2021-07-13;25373;7872;0
Espírito Santo;2021-07-14;14231;6811;0
Espírito Santo;2021-07-15;11272;7142;0
Espírito Santo;2021-07-16;7502;6223;0
Espírito Santo;2021-07-17;17955;2878;0
Espírito Santo;2021-07-18;12;134;0
Espírito Santo;2021-07-19;3488;8993;0
Espírito Santo;2021-07-20;4519;9793;0
Espírito Santo;2021-07-21;7639;10138;0
Espírito Santo;2021-07-22;13606;12290;0
Espírito Santo;2021-07-23;13772;9350;0
Espírito Santo;2021-07-24;14899;4474;0
Espírito Santo;2021-07-25;291;29;0
Espírito Santo;2021-07-26;5822;13424;0
Espírito Santo;2021-07-27;4586;14789;0
Espírito Santo;2021-07-28;5306;13483;0
Espírito Santo;2021-07-29;11814;10935;0
Espírito Santo;2021-07-30;9154;15846;0
Espírito Santo;2021-07-31;13102;4919;0
Espírito Santo;2021-08-01;159;201;0
Espírito Santo;2021-08-02;3944;13078;0
Espírito Santo;2021-08-03;13271;12458;0
Espírito Santo;2021-08-04;20036;14222;0
Espírito Santo;2021-08-05;19934;14563;0
Espírito Santo;2021-08-06;16971;16972;0
Espírito Santo;2021-08-07;20014;4857;0
Espírito Santo;2021-08-08;140;9544;0
Espírito Santo;2021-08-09;7193;16625;0
Espírito Santo;2021-08-10;17897;16530;0
Espírito Santo;2021-08-11;22681;20341;0
Espírito Santo;2021-08-12;26056;22228;0
Espírito Santo;2021-08-13;22218;20190;0
Espírito Santo;2021-08-14;26985;16899;0
Espírito Santo;2021-08-15;20;294;0
Espírito Santo;2021-08-16;14345;14525;0
Espírito Santo;2021-08-17;23329;16842;0
Espírito Santo;2021-08-18;34637;23307;0
Espírito Santo;2021-08-19;41488;19612;0
Espírito Santo;2021-08-20;22035;19544;0
Espírito Santo;2021-08-21;125629;10709;0
Espírito Santo;2021-08-22;499;106;0
Espírito Santo;2021-08-23;9361;16590;0
Espírito Santo;2021-08-24;11876;24460;0
Espírito Santo;2021-08-25;13168;23230;0
Espírito Santo;2021-08-26;11409;22639;0
Espírito Santo;2021-08-27;8278;25402;0
Espírito Santo;2021-08-28;21650;36781;1
Espírito Santo;2021-08-29;217;832;0
Espírito Santo;2021-08-30;6261;20755;0
Espírito Santo;2021-08-31;7848;21919;0
Espírito Santo;2021-09-01;6927;24973;0
Espírito Santo;2021-09-02;9363;25202;0
Espírito Santo;2021-09-03;5565;26528;0
Espírito Santo;2021-09-04;9301;20666;0
Espírito Santo;2021-09-05;109;191;0
Espírito Santo;2021-09-06;2367;8482;0
Espírito Santo;2021-09-07;395;936;0
Espírito Santo;2021-09-08;5842;24360;0
Espírito Santo;2021-09-09;6777;26376;0
Espírito Santo;2021-09-10;4654;24420;0
Espírito Santo;2021-09-11;8590;15106;1
Espírito Santo;2021-09-12;90;1131;0
Espírito Santo;2021-09-13;3501;16259;0
Espírito Santo;2021-09-14;6954;20627;0
Espírito Santo;2021-09-15;11905;17804;0
Espírito Santo;2021-09-16;22996;17251;0
Espírito Santo;2021-09-17;13355;17773;0
Espírito Santo;2021-09-18;20920;15923;0
Espírito Santo;2021-09-19;571;996;0
Espírito Santo;2021-09-20;6600;14520;1
Espírito Santo;2021-09-21;14180;17035;0
Espírito Santo;2021-09-22;22419;17557;0
Espírito Santo;2021-09-23;21925;22178;0
Espírito Santo;2021-09-24;28184;21223;0
Espírito Santo;2021-09-25;46372;18939;0
Espírito Santo;2021-09-26;1345;675;0
Espírito Santo;2021-09-27;10323;12866;1
Espírito Santo;2021-09-28;11121;16295;0
Espírito Santo;2021-09-29;11804;14721;0
Espírito Santo;2021-09-30;10199;16700;0
Espírito Santo;2021-10-01;6749;16890;0
Espírito Santo;2021-10-02;8204;23830;0
Espírito Santo;2021-10-03;661;114;0
Espírito Santo;2021-10-04;4915;13719;0
Espírito Santo;2021-10-05;6095;14576;0
Espírito Santo;2021-10-06;5528;15033;0
Espírito Santo;2021-10-07;6328;18529;1
Espírito Santo;2021-10-08;4254;16425;0
Espírito Santo;2021-10-09;2823;22813;0
Espírito Santo;2021-10-10;41;157;0
Espírito Santo;2021-10-11;1645;4877;1
Espírito Santo;2021-10-12;64;133;1
Espírito Santo;2021-10-13;3481;17056;0
Espírito Santo;2021-10-14;5098;19256;0
Espírito Santo;2021-10-15;4490;17226;4
Espírito Santo;2021-10-16;5492;21442;0
Espírito Santo;2021-10-17;128;595;0
Espírito Santo;2021-10-18;3533;16348;0
Espírito Santo;2021-10-19;3451;16419;0
Espírito Santo;2021-10-20;3392;20035;1
Espírito Santo;2021-10-21;3673;24290;0
Espírito Santo;2021-10-22;2840;16563;0
Espírito Santo;2021-10-23;2019;18436;0
Espírito Santo;2021-10-24;35;258;0
Espírito Santo;2021-10-25;2259;12690;0
Espírito Santo;2021-10-26;2895;15256;0
Espírito Santo;2021-10-27;2905;16910;2
Espírito Santo;2021-10-28;2975;15137;0
Espírito Santo;2021-10-29;2108;11108;0
Espírito Santo;2021-10-30;2019;10114;0
Espírito Santo;2021-10-31;6;111;0
Espírito Santo;2021-11-01;199;582;0
Espírito Santo;2021-11-02;48;162;0
Espírito Santo;2021-11-03;2380;12046;1
Espírito Santo;2021-11-04;3086;15773;2
Espírito Santo;2021-11-05;2801;14300;0
Espírito Santo;2021-11-06;1834;13541;0
Espírito Santo;2021-11-07;166;655;0
Espírito Santo;2021-11-08;1623;9764;0
Espírito Santo;2021-11-09;1766;11294;1
Espírito Santo;2021-11-10;2148;13486;0
Espírito Santo;2021-11-11;1723;13278;1
Espírito Santo;2021-11-12;1715;11149;0
Espírito Santo;2021-11-13;1512;13240;0
Espírito Santo;2021-11-14;63;598;0
Espírito Santo;2021-11-15;75;776;0
Espírito Santo;2021-11-16;1813;13010;0
Espírito Santo;2021-11-17;1912;17700;0
Espírito Santo;2021-11-18;2063;16143;1
Espírito Santo;2021-11-19;1846;14807;0
Espírito Santo;2021-11-20;2226;20219;0
Espírito Santo;2021-11-21;77;716;0
Espírito Santo;2021-11-22;1511;13264;0
Espírito Santo;2021-11-23;1872;16410;0
Espírito Santo;2021-11-24;1469;11649;0
Espírito Santo;2021-11-25;2185;18091;0
Espírito Santo;2021-11-26;2211;16065;0
Espírito Santo;2021-11-27;1759;9895;1
Espírito Santo;2021-11-28;121;899;0
Espírito Santo;2021-11-29;1557;10655;0
Espírito Santo;2021-11-30;2000;13137;0
Espírito Santo;2021-12-01;1766;13691;0
Espírito Santo;2021-12-02;461;2598;0
Espírito Santo;2021-12-03;1079;7563;0
Espírito Santo;2021-12-04;1634;9838;0
Espírito Santo;2021-12-05;116;441;0
Espírito Santo;2021-12-06;1504;8853;0
Espírito Santo;2021-12-07;1600;8491;0
Espírito Santo;2021-12-08;1095;6564;0
Espírito Santo;2021-12-09;541;3088;0
Espírito Santo;2021-12-10;1336;8056;0
Espírito Santo;2021-12-11;913;5003;0
Espírito Santo;2021-12-12;271;1052;0
Espírito Santo;2021-12-13;1096;6709;0
Espírito Santo;2021-12-14;1349;7249;0
Espírito Santo;2021-12-15;1439;8245;0
Espírito Santo;2021-12-16;1565;9310;0
Espírito Santo;2021-12-17;1160;7094;0
Espírito Santo;2021-12-18;723;4740;0
Espírito Santo;2021-12-19;65;467;0
Espírito Santo;2021-12-20;865;5232;1
Espírito Santo;2021-12-21;1069;5447;0
Espírito Santo;2021-12-22;1247;6359;0
Espírito Santo;2021-12-23;1131;5508;0
Espírito Santo;2021-12-24;113;528;0
Espírito Santo;2021-12-25;19;106;0
Espírito Santo;2021-12-26;6;32;0
Espírito Santo;2021-12-27;760;4124;1
Espírito Santo;2021-12-28;1202;5562;1
Espírito Santo;2021-12-29;1178;5207;2
Espírito Santo;2021-12-30;875;4117;0
Espírito Santo;2021-12-31;88;398;0
Goiás;2021-01-01;8;0;0
Goiás;2021-01-04;1;0;0
Goiás;2021-01-06;0;1;0
Goiás;2021-01-11;0;1;0
Goiás;2021-01-12;22;0;0
Goiás;2021-01-17;23;5;0
Goiás;2021-01-18;143;7;0
Goiás;2021-01-19;1949;8;0
Goiás;2021-01-20;16350;8;0
Goiás;2021-01-21;14171;18;0
Goiás;2021-01-22;8421;45;0
Goiás;2021-01-23;1279;7;0
Goiás;2021-01-24;136;10;0
Goiás;2021-01-25;5095;9;0
Goiás;2021-01-26;8563;11;0
Goiás;2021-01-27;13472;28;0
Goiás;2021-01-28;11737;15;0
Goiás;2021-01-29;10377;20;0
Goiás;2021-01-30;1873;3;0
Goiás;2021-01-31;2873;2;0
Goiás;2021-02-01;6410;120;0
Goiás;2021-02-02;6227;25;0
Goiás;2021-02-03;7839;37;0
Goiás;2021-02-04;10533;25;0
Goiás;2021-02-05;7911;17;0
Goiás;2021-02-06;1546;99;0
Goiás;2021-02-07;2012;49;0
Goiás;2021-02-08;3057;88;0
Goiás;2021-02-09;3476;337;0
Goiás;2021-02-10;12061;1353;0
Goiás;2021-02-11;10649;1278;0
Goiás;2021-02-12;6336;1726;0
Goiás;2021-02-13;1033;28;0
Goiás;2021-02-14;109;15;0
Goiás;2021-02-15;5710;1559;0
Goiás;2021-02-16;2432;3295;0
Goiás;2021-02-17;5310;9006;0
Goiás;2021-02-18;3143;11283;0
Goiás;2021-02-19;2507;8930;0
Goiás;2021-02-20;609;795;0
Goiás;2021-02-21;158;171;0
Goiás;2021-02-22;2502;6839;0
Goiás;2021-02-23;2288;4895;0
Goiás;2021-02-24;2138;7188;0
Goiás;2021-02-25;1293;4998;0
Goiás;2021-02-26;12537;5734;0
Goiás;2021-02-27;8210;356;0
Goiás;2021-02-28;3067;611;0
Goiás;2021-03-01;13068;2249;0
Goiás;2021-03-02;11328;2399;0
Goiás;2021-03-03;11102;1736;0
Goiás;2021-03-04;12237;1301;0
Goiás;2021-03-05;10269;3209;0
Goiás;2021-03-06;1713;394;0
Goiás;2021-03-07;212;29;0
Goiás;2021-03-08;10770;2457;0
Goiás;2021-03-09;4196;3101;0
Goiás;2021-03-10;2412;9760;0
Goiás;2021-03-11;5165;8796;0
Goiás;2021-03-12;9510;3039;0
Goiás;2021-03-13;1276;711;0
Goiás;2021-03-14;232;109;0
Goiás;2021-03-15;11007;5980;0
Goiás;2021-03-16;8543;3534;0
Goiás;2021-03-17;3046;4608;0
Goiás;2021-03-18;10385;3252;0
Goiás;2021-03-19;14449;2329;0
Goiás;2021-03-20;3750;91;0
Goiás;2021-03-21;463;80;0
Goiás;2021-03-22;21604;2544;0
Goiás;2021-03-23;33764;1945;0
Goiás;2021-03-24;45037;3426;0
Goiás;2021-03-25;41127;4071;0
Goiás;2021-03-26;22916;4779;0
Goiás;2021-03-27;9311;1131;0
Goiás;2021-03-28;248;105;0
Goiás;2021-03-29;28057;4808;0
Goiás;2021-03-30;37830;3308;0
Goiás;2021-03-31;39219;4097;0
Goiás;2021-04-01;16628;2635;0
Goiás;2021-04-02;1515;910;0
Goiás;2021-04-03;1070;409;0
Goiás;2021-04-04;254;109;0
Goiás;2021-04-05;11489;12178;0
Goiás;2021-04-06;7410;6363;0
Goiás;2021-04-07;4630;6986;0
Goiás;2021-04-08;6659;7294;0
Goiás;2021-04-09;8216;9615;0
Goiás;2021-04-10;19080;4467;0
Goiás;2021-04-11;842;205;0
Goiás;2021-04-12;13917;10890;0
Goiás;2021-04-13;10100;8585;0
Goiás;2021-04-14;6268;6830;0
Goiás;2021-04-15;4253;8211;0
Goiás;2021-04-16;6673;18961;0
Goiás;2021-04-17;28178;7229;0
Goiás;2021-04-18;3093;861;0
Goiás;2021-04-19;26415;29705;0
Goiás;2021-04-20;27112;49565;0
Goiás;2021-04-21;6096;17327;0
Goiás;2021-04-22;10040;37082;0
Goiás;2021-04-23;9016;24794;0
Goiás;2021-04-24;17027;9781;0
Goiás;2021-04-25;1702;1062;0
Goiás;2021-04-26;23606;30314;0
Goiás;2021-04-27;21603;29498;0
Goiás;2021-04-28;12164;25576;0
Goiás;2021-04-29;7721;14206;0
Goiás;2021-04-30;23953;6689;0
Goiás;2021-05-01;12906;882;0
Goiás;2021-05-02;1520;225;0
Goiás;2021-05-03;28084;7690;0
Goiás;2021-05-04;24750;6316;0
Goiás;2021-05-05;23586;8471;0
Goiás;2021-05-06;22425;8799;0
Goiás;2021-05-07;21569;8333;0
Goiás;2021-05-08;6261;5012;0
Goiás;2021-05-09;95;80;0
Goiás;2021-05-10;17154;7874;0
Goiás;2021-05-11;16704;5337;0
Goiás;2021-05-12;16920;4726;0
Goiás;2021-05-13;20241;2355;0
Goiás;2021-05-14;21791;7798;0
Goiás;2021-05-15;15851;9644;0
Goiás;2021-05-16;1291;199;0
Goiás;2021-05-17;23617;6276;0
Goiás;2021-05-18;27577;3952;0
Goiás;2021-05-19;25165;2872;0
Goiás;2021-05-20;28267;2627;0
Goiás;2021-05-21;25604;3609;0
Goiás;2021-05-22;7171;1001;0
Goiás;2021-05-23;596;262;0
Goiás;2021-05-24;16314;5705;0
Goiás;2021-05-25;17294;6496;0
Goiás;2021-05-26;19865;5642;0
Goiás;2021-05-27;25390;3479;0
Goiás;2021-05-28;34194;2207;0
Goiás;2021-05-29;19736;337;0
Goiás;2021-05-30;1901;76;0
Goiás;2021-05-31;27188;2957;0
Goiás;2021-06-01;38369;5869;0
Goiás;2021-06-02;34797;4915;0
Goiás;2021-06-03;8702;682;0
Goiás;2021-06-04;23281;1919;0
Goiás;2021-06-05;12366;663;0
Goiás;2021-06-06;1673;60;0
Goiás;2021-06-07;49013;3373;0
Goiás;2021-06-08;62493;2735;0
Goiás;2021-06-09;52327;1903;0
Goiás;2021-06-10;58106;1483;0
Goiás;2021-06-11;58043;1121;0
Goiás;2021-06-12;23418;155;0
Goiás;2021-06-13;1991;25;0
Goiás;2021-06-14;56961;1745;0
Goiás;2021-06-15;49319;1904;0
Goiás;2021-06-16;29042;1989;0
Goiás;2021-06-17;22461;1710;0
Goiás;2021-06-18;19801;1366;0
Goiás;2021-06-19;18586;283;0
Goiás;2021-06-20;6562;54;0
Goiás;2021-06-21;35557;2092;0
Goiás;2021-06-22;41799;4116;0
Goiás;2021-06-23;20944;6443;0
Goiás;2021-06-24;16931;3292;0
Goiás;2021-06-25;29318;4129;0
Goiás;2021-06-26;24225;268;0
Goiás;2021-06-27;4284;53;0
Goiás;2021-06-28;51815;3541;0
Goiás;2021-06-29;47086;5435;0
Goiás;2021-06-30;26298;4598;0
Goiás;2021-07-01;15145;5004;0
