date,country,population_total,state,population_per_state,one_shot_perc,one_shot_daily,one_shot_total,two_shot_perc,two_shot_daily,two_shot_total,three_shot_perc,three_shot_daily,three_shot_total
2021-08-18,Brazil,203070494,Piauí,3260937,0.5313,32213,1732532,0.2029,10741,661724,0.0000,0,0
2021-08-19,Brazil,203070494,Piauí,3260937,0.5404,29730,1762262,0.2059,9644,671368,0.0000,0,0
2021-08-20,Brazil,203070494,Piauí,3260937,0.5485,26505,1788767,0.2088,9379,680747,0.0000,0,0
2021-08-21,Brazil,203070494,Piauí,3260937,0.5525,12781,1801548,0.2091,1060,681807,0.0000,0,0
2021-08-22,Brazil,203070494,Piauí,3260937,0.5550,8403,1809951,0.2092,323,682130,0.0000,0,0
2021-08-23,Brazil,203070494,Piauí,3260937,0.5612,19963,1829914,0.2121,9467,691597,0.0000,0,0
2021-08-24,Brazil,203070494,Piauí,3260937,0.5693,26518,1856432,0.2159,12577,704174,0.0000,0,0
2021-08-25,Brazil,203070494,Piauí,3260937,0.5780,28467,1884899,0.2211,16856,721030,0.0000,0,0
2021-08-26,Brazil,203070494,Piauí,3260937,0.5869,29052,1913951,0.2252,13194,734224,0.0000,0,0
2021-08-27,Brazil,203070494,Piauí,3260937,0.5910,13273,1927224,0.2321,22681,756905,0.0000,0,0
2021-08-28,Brazil,203070494,Piauí,3260937,0.5974,20703,1947927,0.2327,1862,758767,0.0000,0,0
2021-08-29,Brazil,203070494,Piauí,3260937,0.6006,10440,1958367,0.2328,537,759304,0.0000,0,0
2021-08-30,Brazil,203070494,Piauí,3260937,0.6040,11142,1969509,0.2398,22742,782046,0.0000,0,0
2021-08-31,Brazil,203070494,Piauí,3260937,0.6115,24614,1994123,0.2445,15111,797157,0.0000,0,0
2021-09-01,Brazil,203070494,Piauí,3260937,0.6209,30503,2024626,0.2496,16901,814058,0.0000,0,0
2021-09-02,Brazil,203070494,Piauí,3260937,0.6264,18075,2042701,0.2565,22260,836318,0.0000,0,0
2021-09-03,Brazil,203070494,Piauí,3260937,0.6298,10912,2053613,0.2622,18537,854855,0.0000,0,0
2021-09-04,Brazil,203070494,Piauí,3260937,0.6311,4520,2058133,0.2652,9974,864829,0.0000,0,0
2021-09-05,Brazil,203070494,Piauí,3260937,0.6322,3275,2061408,0.2653,446,865275,0.0000,0,0
2021-09-06,Brazil,203070494,Piauí,3260937,0.6350,9198,2070606,0.2736,26838,892113,0.0000,0,0
2021-09-07,Brazil,203070494,Piauí,3260937,0.6356,2081,2072687,0.2770,11243,903356,0.0000,0,0
2021-09-08,Brazil,203070494,Piauí,3260937,0.6397,13436,2086123,0.2829,19083,922439,0.0000,0,0
2021-09-09,Brazil,203070494,Piauí,3260937,0.6440,14080,2100203,0.2897,22157,944596,0.0000,0,0
2021-09-10,Brazil,203070494,Piauí,3260937,0.6492,16835,2117038,0.2936,12934,957530,0.0000,0,0
2021-09-11,Brazil,203070494,Piauí,3260937,0.6523,10025,2127063,0.2940,1337,958867,0.0000,0,0
2021-09-12,Brazil,203070494,Piauí,3260937,0.6527,1284,2128347,0.2941,50,958917,0.0000,0,0
2021-09-13,Brazil,203070494,Piauí,3260937,0.6548,7001,2135348,0.2985,14591,973508,0.0000,0,0
2021-09-14,Brazil,203070494,Piauí,3260937,0.6584,11735,2147083,0.3042,18613,992121,0.0000,0,0
2021-09-15,Brazil,203070494,Piauí,3260937,0.6619,11380,2158463,0.3113,23095,1015216,0.0000,0,0
2021-09-16,Brazil,203070494,Piauí,3260937,0.6646,8692,2167155,0.3173,19544,1034760,0.0000,0,0
2021-09-17,Brazil,203070494,Piauí,3260937,0.6668,7079,2174234,0.3213,12965,1047725,0.0000,0,0
2021-09-18,Brazil,203070494,Piauí,3260937,0.6674,2136,2176370,0.3219,1849,1049574,0.0000,0,0
2021-09-19,Brazil,203070494,Piauí,3260937,0.6678,1259,2177629,0.3219,94,1049668,0.0000,0,0
2021-09-20,Brazil,203070494,Piauí,3260937,0.6705,8955,2186584,0.3257,12393,1062061,0.0000,0,0
2021-09-21,Brazil,203070494,Piauí,3260937,0.6747,13729,2200313,0.3306,16135,1078196,0.0000,0,0
2021-09-22,Brazil,203070494,Piauí,3260937,0.6783,11463,2211776,0.3366,19558,1097754,0.0000,0,0
2021-09-23,Brazil,203070494,Piauí,3260937,0.6818,11569,2223345,0.3425,19225,1116979,0.0000,0,0
2021-09-24,Brazil,203070494,Piauí,3260937,0.6844,8375,2231720,0.3476,16458,1133437,0.0000,0,0
2021-09-25,Brazil,203070494,Piauí,3260937,0.6851,2481,2234201,0.3503,8834,1142271,0.0000,0,0
2021-09-26,Brazil,203070494,Piauí,3260937,0.6853,514,2234715,0.3521,5969,1148240,0.0000,0,0
2021-09-27,Brazil,203070494,Piauí,3260937,0.6887,11236,2245951,0.3581,19528,1167768,0.0000,0,0
2021-09-28,Brazil,203070494,Piauí,3260937,0.6913,8180,2254131,0.3670,29082,1196850,0.0000,0,0
2021-09-29,Brazil,203070494,Piauí,3260937,0.6951,12485,2266616,0.3759,28855,1225705,0.0000,0,0
2021-09-30,Brazil,203070494,Piauí,3260937,0.6997,15221,2281837,0.3829,22952,1248657,0.0000,0,0
2021-10-01,Brazil,203070494,Piauí,3260937,0.7029,10227,2292064,0.3885,18327,1266984,0.0000,0,0
2021-10-02,Brazil,203070494,Piauí,3260937,0.7035,2043,2294107,0.3904,6062,1273046,0.0000,0,0
2021-10-03,Brazil,203070494,Piauí,3260937,0.7035,104,2294211,0.3905,275,1273321,0.0000,0,0
2021-10-04,Brazil,203070494,Piauí,3260937,0.7048,4049,2298260,0.3949,14299,1287620,0.0000,0,0
2021-10-05,Brazil,203070494,Piauí,3260937,0.7083,11561,2309821,0.4006,18797,1306417,0.0000,0,0
2021-10-06,Brazil,203070494,Piauí,3260937,0.7125,13457,2323278,0.4082,24854,1331271,0.0000,0,0
2021-10-07,Brazil,203070494,Piauí,3260937,0.7171,15235,2338513,0.4141,19037,1350308,0.0000,0,0
2021-10-08,Brazil,203070494,Piauí,3260937,0.7191,6434,2344947,0.4190,16163,1366471,0.0000,0,0
2021-10-09,Brazil,203070494,Piauí,3260937,0.7197,1871,2346818,0.4202,3873,1370344,0.0000,0,0
2021-10-10,Brazil,203070494,Piauí,3260937,0.7200,1056,2347874,0.4203,148,1370492,0.0000,0,0
2021-10-11,Brazil,203070494,Piauí,3260937,0.7212,3874,2351748,0.4271,22174,1392666,0.0000,0,0
2021-10-12,Brazil,203070494,Piauí,3260937,0.7228,5364,2357112,0.4310,12653,1405319,0.0000,0,0
2021-10-13,Brazil,203070494,Piauí,3260937,0.7259,9917,2367029,0.4406,31305,1436624,0.0000,0,0
2021-10-14,Brazil,203070494,Piauí,3260937,0.7274,5009,2372038,0.4500,30802,1467426,0.0000,0,0
2021-10-15,Brazil,203070494,Piauí,3260937,0.7286,3765,2375803,0.4572,23339,1490765,0.0000,0,0
2021-10-16,Brazil,203070494,Piauí,3260937,0.7288,885,2376688,0.4583,3784,1494549,0.0000,0,0
2021-10-17,Brazil,203070494,Piauí,3260937,0.7292,1201,2377889,0.4585,652,1495201,0.0000,0,0
2021-10-18,Brazil,203070494,Piauí,3260937,0.7304,4013,2381902,0.4637,17020,1512221,0.0000,0,0
2021-10-19,Brazil,203070494,Piauí,3260937,0.7318,4340,2386242,0.4697,19594,1531815,0.0000,0,0
2021-10-20,Brazil,203070494,Piauí,3260937,0.7337,6357,2392599,0.4800,33511,1565326,0.0000,0,0
2021-10-21,Brazil,203070494,Piauí,3260937,0.7353,5081,2397680,0.4897,31691,1597017,0.0000,0,0
2021-10-22,Brazil,203070494,Piauí,3260937,0.7365,3963,2401643,0.4966,22280,1619297,0.0000,0,0
2021-10-23,Brazil,203070494,Piauí,3260937,0.7367,530,2402173,0.4974,2541,1621838,0.0000,0,0
2021-10-24,Brazil,203070494,Piauí,3260937,0.7367,46,2402219,0.4974,102,1621940,0.0000,0,0
2021-10-25,Brazil,203070494,Piauí,3260937,0.7378,3586,2405805,0.5024,16477,1638417,0.0000,0,0
2021-10-26,Brazil,203070494,Piauí,3260937,0.7395,5786,2411591,0.5105,26151,1664568,0.0000,0,0
2021-10-27,Brazil,203070494,Piauí,3260937,0.7422,8568,2420159,0.5196,29859,1694427,0.0000,0,0
2021-10-28,Brazil,203070494,Piauí,3260937,0.7476,17666,2437825,0.5247,16586,1711013,0.0000,0,0
2021-10-29,Brazil,203070494,Piauí,3260937,0.7497,6835,2444660,0.5288,13519,1724532,0.0000,0,0
2021-10-30,Brazil,203070494,Piauí,3260937,0.7505,2587,2447247,0.5296,2463,1726995,0.0000,0,0
2021-10-31,Brazil,203070494,Piauí,3260937,0.7508,1140,2448387,0.5296,63,1727058,0.0000,0,0
2021-11-01,Brazil,203070494,Piauí,3260937,0.7513,1503,2449890,0.5320,7857,1734915,0.0000,0,0
2021-11-02,Brazil,203070494,Piauí,3260937,0.7514,445,2450335,0.5335,4848,1739763,0.0000,0,0
2021-11-03,Brazil,203070494,Piauí,3260937,0.7534,6399,2456734,0.5408,23781,1763544,0.0000,0,0
2021-11-04,Brazil,203070494,Piauí,3260937,0.7587,17428,2474162,0.5470,20077,1783621,0.0000,0,0
2021-11-05,Brazil,203070494,Piauí,3260937,0.7614,8718,2482880,0.5506,11998,1795619,0.0000,0,0
2021-11-06,Brazil,203070494,Piauí,3260937,0.7619,1685,2484565,0.5515,2652,1798271,0.0000,0,0
2021-11-07,Brazil,203070494,Piauí,3260937,0.7620,242,2484807,0.5516,547,1798818,0.0000,0,0
2021-11-08,Brazil,203070494,Piauí,3260937,0.7645,8168,2492975,0.5571,17812,1816630,0.0000,0,0
2021-11-09,Brazil,203070494,Piauí,3260937,0.7683,12432,2505407,0.5634,20646,1837276,0.0000,0,0
2021-11-10,Brazil,203070494,Piauí,3260937,0.7713,9900,2515307,0.5696,20137,1857413,0.0000,0,0
2021-11-11,Brazil,203070494,Piauí,3260937,0.7738,7880,2523187,0.5756,19424,1876837,0.0000,0,0
2021-11-12,Brazil,203070494,Piauí,3260937,0.7751,4292,2527479,0.5790,11331,1888168,0.0000,0,0
2021-11-13,Brazil,203070494,Piauí,3260937,0.7752,392,2527871,0.5799,2974,1891142,0.0000,0,0
2021-11-14,Brazil,203070494,Piauí,3260937,0.7752,26,2527897,0.5800,126,1891268,0.0000,0,0
2021-11-15,Brazil,203070494,Piauí,3260937,0.7759,2174,2530071,0.5824,7842,1899110,0.0000,0,0
2021-11-16,Brazil,203070494,Piauí,3260937,0.7771,4086,2534157,0.5880,18466,1917576,0.0000,0,0
2021-11-17,Brazil,203070494,Piauí,3260937,0.7788,5559,2539716,0.5935,17848,1935424,0.0000,0,0
2021-11-18,Brazil,203070494,Piauí,3260937,0.7800,3799,2543515,0.5995,19494,1954918,0.0000,1,1
2021-11-19,Brazil,203070494,Piauí,3260937,0.7809,2810,2546325,0.6032,12119,1967037,0.0000,0,1
2021-11-20,Brazil,203070494,Piauí,3260937,0.7811,890,2547215,0.6038,1917,1968954,0.0000,0,1
2021-11-21,Brazil,203070494,Piauí,3260937,0.7811,16,2547231,0.6038,96,1969050,0.0000,0,1
2021-11-22,Brazil,203070494,Piauí,3260937,0.7821,3057,2550288,0.6079,13199,1982249,0.0000,0,1
2021-11-23,Brazil,203070494,Piauí,3260937,0.7832,3732,2554020,0.6126,15511,1997760,0.0000,0,1
2021-11-24,Brazil,203070494,Piauí,3260937,0.7847,4824,2558844,0.6175,15831,2013591,0.0000,0,1
2021-11-25,Brazil,203070494,Piauí,3260937,0.7857,3262,2562106,0.6228,17276,2030867,0.0000,0,1
2021-11-26,Brazil,203070494,Piauí,3260937,0.7866,2906,2565012,0.6287,19303,2050170,0.0000,0,1
2021-11-27,Brazil,203070494,Piauí,3260937,0.7867,330,2565342,0.6292,1628,2051798,0.0000,0,1
2021-11-28,Brazil,203070494,Piauí,3260937,0.7867,5,2565347,0.6292,66,2051864,0.0000,0,1
2021-11-29,Brazil,203070494,Piauí,3260937,0.7873,2104,2567451,0.6319,8740,2060604,0.0000,0,1
2021-11-30,Brazil,203070494,Piauí,3260937,0.7883,3220,2570671,0.6357,12501,2073105,0.0000,0,1
2021-12-01,Brazil,203070494,Piauí,3260937,0.7906,7301,2577972,0.6401,14077,2087182,0.0000,8,9
2021-12-02,Brazil,203070494,Piauí,3260937,0.7930,7858,2585830,0.6451,16536,2103718,0.0000,0,9
2021-12-03,Brazil,203070494,Piauí,3260937,0.7945,5119,2590949,0.6490,12475,2116193,0.0000,0,9
2021-12-04,Brazil,203070494,Piauí,3260937,0.7956,3357,2594306,0.6512,7314,2123507,0.0000,0,9
2021-12-05,Brazil,203070494,Piauí,3260937,0.7956,42,2594348,0.6513,270,2123777,0.0000,0,9
2021-12-06,Brazil,203070494,Piauí,3260937,0.7966,3475,2597823,0.6550,12286,2136063,0.0000,1,10
2021-12-07,Brazil,203070494,Piauí,3260937,0.7978,3656,2601479,0.6594,14069,2150132,0.0000,0,10
2021-12-08,Brazil,203070494,Piauí,3260937,0.7984,2139,2603618,0.6622,9106,2159238,0.0000,1,11
2021-12-09,Brazil,203070494,Piauí,3260937,0.8000,5102,2608720,0.6671,16071,2175309,0.0000,0,11
2021-12-10,Brazil,203070494,Piauí,3260937,0.8008,2624,2611344,0.6705,11103,2186412,0.0000,0,11
2021-12-11,Brazil,203070494,Piauí,3260937,0.8013,1671,2613015,0.6720,4961,2191373,0.0000,0,11
2021-12-12,Brazil,203070494,Piauí,3260937,0.8013,21,2613036,0.6721,190,2191563,0.0000,0,11
2021-12-13,Brazil,203070494,Piauí,3260937,0.8020,2075,2615111,0.6746,8214,2199777,0.0000,0,11
2021-12-14,Brazil,203070494,Piauí,3260937,0.8027,2539,2617650,0.6777,10169,2209946,0.0000,0,11
2021-12-15,Brazil,203070494,Piauí,3260937,0.8035,2591,2620241,0.6814,12010,2221956,0.0000,0,11
2021-12-16,Brazil,203070494,Piauí,3260937,0.8043,2368,2622609,0.6845,10025,2231981,0.0000,13,24
2021-12-17,Brazil,203070494,Piauí,3260937,0.8047,1499,2624108,0.6867,7446,2239427,0.0000,0,24
2021-12-18,Brazil,203070494,Piauí,3260937,0.8051,1175,2625283,0.6875,2381,2241808,0.0000,0,24
2021-12-19,Brazil,203070494,Piauí,3260937,0.8051,172,2625455,0.6877,753,2242561,0.0000,0,24
2021-12-20,Brazil,203070494,Piauí,3260937,0.8055,1168,2626623,0.6898,6837,2249398,0.0000,0,24
2021-12-21,Brazil,203070494,Piauí,3260937,0.8058,1139,2627762,0.6918,6430,2255828,0.0000,0,24
